idade,sexo,tempo_como_cliente,frequencia_uso,ligacoes_callcenter,dias_atraso,assinatura,duracao_contrato,total_gasto,meses_ultima_interacao,cancelou
25,Feminino,60,9,1,17,Prêmio,Trimestral,914,13,Não
30,Feminino,18,10,3,12,Prêmio,Trimestral,908,15,Não
33,Masculino,46,3,1,9,Prêmio,Anual,571,16,Não
18,Masculino,53,2,1,11,Prêmio,Trimestral,617,16,Não
28,Masculino,4,4,0,10,Prêmio,Trimestral,790,5,Não
27,Masculino,48,7,2,18,Prêmio,Trimestral,798,10,Não
43,Masculino,59,4,1,6,Padrão,Trimestral,593,30,Não
37,Feminino,45,2,3,12,Prêmio,Anual,858,13,Não
30,Masculino,37,1,0,8,Padrão,Anual,875,2,Não
28,Masculino,28,9,2,10,Básico,Trimestral,718,30,Não
44,Masculino,30,5,0,14,Padrão,Trimestral,760,17,Não
46,Masculino,51,8,2,17,Padrão,Anual,905,27,Não
49,Feminino,44,10,1,10,Prêmio,Trimestral,631,4,Não
29,Feminino,5,6,0,7,Prêmio,Trimestral,856,7,Não
31,Masculino,5,8,1,20,Prêmio,Anual,718,11,Não
45,Feminino,46,3,2,9,Padrão,Trimestral,974,14,Não
26,Feminino,11,3,2,13,Básico,Anual,529,6,Não
39,Masculino,42,3,2,7,Prêmio,Anual,959,29,Não
28,Feminino,9,9,0,3,Padrão,Trimestral,583,8,Não
40,Masculino,59,10,3,18,Básico,Anual,805,14,Não
35,Masculino,47,7,3,15,Básico,Anual,813,23,Não
39,Masculino,7,7,0,9,Padrão,Trimestral,829,26,Não
28,Masculino,30,2,2,2,Básico,Anual,534,17,Não
24,Masculino,37,10,1,14,Prêmio,Anual,959,3,Não
44,Masculino,53,5,2,16,Padrão,Anual,834,4,Não
31,Masculino,47,3,1,3,Padrão,Anual,541,30,Não
40,Masculino,12,10,2,20,Prêmio,Anual,711,27,Não
25,Masculino,29,2,2,18,Básico,Trimestral,895,26,Não
33,Masculino,46,2,0,2,Básico,Anual,887,4,Não
44,Masculino,26,3,3,18,Básico,Trimestral,910,27,Não
47,Masculino,60,4,1,18,Padrão,Anual,742,29,Não
42,Masculino,25,10,1,4,Prêmio,Anual,909,20,Não
44,Feminino,7,9,0,11,Padrão,Trimestral,813,7,Não
42,Masculino,33,3,3,5,Prêmio,Trimestral,981,12,Não
46,Masculino,59,9,1,2,Prêmio,Trimestral,715,3,Não
30,Masculino,4,1,1,10,Prêmio,Anual,521,25,Não
37,Masculino,57,1,2,17,Padrão,Anual,725,25,Não
36,Masculino,22,10,0,5,Prêmio,Trimestral,562,27,Não
38,Masculino,29,10,3,0,Padrão,Trimestral,809,7,Não
37,Feminino,57,8,3,2,Básico,Anual,777,2,Não
40,Masculino,9,3,1,4,Básico,Anual,914,9,Não
46,Masculino,27,7,3,8,Básico,Anual,941,7,Não
22,Feminino,32,1,0,19,Básico,Anual,962,5,Não
43,Feminino,52,6,4,5,Básico,Trimestral,924,1,Não
34,Masculino,54,4,3,4,Básico,Anual,570,10,Não
20,Masculino,41,8,1,0,Prêmio,Trimestral,671,26,Não
42,Feminino,6,3,2,18,Básico,Trimestral,646,11,Não
20,Masculino,31,8,2,15,Prêmio,Trimestral,805,11,Não
32,Feminino,58,9,2,2,Básico,Trimestral,611,4,Não
46,Feminino,54,8,4,8,Básico,Anual,977,5,Não
48,Masculino,28,8,3,18,Padrão,Trimestral,583,4,Não
48,Masculino,3,3,4,16,Padrão,Anual,977,14,Não
24,Masculino,57,5,2,16,Prêmio,Anual,965,29,Não
24,Masculino,27,6,2,2,Padrão,Trimestral,512,1,Não
22,Masculino,1,2,2,14,Prêmio,Anual,920,20,Não
47,Masculino,38,10,1,7,Básico,Trimestral,867,14,Não
23,Feminino,26,10,0,17,Padrão,Anual,939,7,Não
18,Masculino,47,4,0,3,Prêmio,Trimestral,674,1,Não
35,Masculino,53,2,1,9,Prêmio,Anual,656,12,Não
45,Masculino,34,9,1,7,Básico,Trimestral,795,17,Não
39,Masculino,59,6,2,7,Padrão,Trimestral,990,16,Não
37,Masculino,7,2,2,14,Padrão,Anual,974,12,Não
22,Masculino,10,4,2,10,Prêmio,Anual,881,24,Não
46,Masculino,26,3,0,11,Prêmio,Trimestral,681,12,Não
41,Feminino,54,6,1,6,Prêmio,Anual,639,6,Não
50,Feminino,11,4,2,10,Padrão,Anual,744,4,Não
50,Masculino,6,8,2,0,Básico,Anual,794,21,Não
46,Masculino,41,9,0,17,Padrão,Trimestral,801,12,Não
48,Masculino,49,3,2,10,Prêmio,Anual,721,27,Não
31,Masculino,54,7,2,10,Básico,Trimestral,726,3,Não
35,Masculino,27,10,2,0,Prêmio,Anual,692,3,Não
27,Masculino,56,4,0,1,Básico,Anual,808,5,Não
46,Masculino,27,7,2,10,Padrão,Trimestral,563,10,Não
20,Feminino,45,5,2,19,Prêmio,Anual,693,2,Não
37,Masculino,50,1,0,8,Padrão,Anual,629,6,Não
44,Masculino,49,8,0,13,Padrão,Trimestral,962,27,Não
21,Masculino,3,7,0,16,Padrão,Trimestral,709,7,Não
35,Feminino,41,3,1,4,Padrão,Trimestral,855,1,Não
31,Feminino,21,10,1,8,Prêmio,Trimestral,680,11,Não
48,Feminino,6,2,1,7,Prêmio,Trimestral,859,12,Não
38,Feminino,32,6,0,9,Básico,Anual,847,8,Não
41,Masculino,8,1,4,2,Básico,Trimestral,940,20,Não
39,Feminino,58,5,1,9,Padrão,Trimestral,553,10,Não
46,Feminino,40,3,0,14,Prêmio,Trimestral,963,12,Não
42,Masculino,58,9,3,7,Básico,Anual,856,26,Não
27,Masculino,29,6,2,20,Padrão,Trimestral,998,4,Não
27,Feminino,38,10,2,12,Prêmio,Anual,959,8,Não
42,Masculino,34,5,1,15,Padrão,Anual,730,3,Não
48,Masculino,34,10,4,6,Padrão,Anual,896,17,Não
21,Masculino,42,6,2,0,Básico,Anual,567,5,Não
42,Feminino,29,10,3,11,Prêmio,Anual,931,10,Não
24,Feminino,7,6,0,17,Prêmio,Trimestral,606,1,Não
50,Masculino,10,9,3,7,Prêmio,Trimestral,720,3,Não
44,Masculino,58,1,4,13,Padrão,Trimestral,835,13,Não
22,Feminino,55,10,1,11,Padrão,Trimestral,681,4,Não
20,Feminino,52,4,2,13,Prêmio,Anual,503,2,Não
43,Feminino,52,4,2,7,Básico,Trimestral,641,5,Não
31,Masculino,53,10,2,11,Básico,Anual,861,1,Não
35,Feminino,10,3,3,18,Prêmio,Anual,887,4,Não
50,Masculino,34,6,2,15,Padrão,Trimestral,688,21,Não
42,Feminino,60,10,2,18,Prêmio,Trimestral,561,11,Não
46,Masculino,9,4,4,19,Padrão,Anual,716,27,Não
20,Feminino,50,1,2,4,Padrão,Trimestral,645,13,Não
38,Feminino,46,9,1,7,Prêmio,Trimestral,631,12,Não
27,Masculino,53,6,1,2,Prêmio,Anual,541,15,Não
48,Masculino,9,1,1,18,Padrão,Anual,769,15,Não
45,Masculino,49,7,2,3,Padrão,Trimestral,690,11,Não
20,Feminino,29,9,0,1,Básico,Trimestral,802,1,Não
47,Masculino,51,1,2,13,Básico,Anual,944,30,Não
27,Masculino,49,8,1,12,Básico,Trimestral,747,27,Não
37,Masculino,18,10,3,18,Prêmio,Trimestral,817,6,Não
42,Masculino,45,10,3,9,Básico,Trimestral,526,28,Não
47,Masculino,5,7,0,14,Padrão,Trimestral,543,3,Não
37,Masculino,39,8,2,11,Padrão,Trimestral,642,24,Não
31,Feminino,31,5,3,12,Padrão,Trimestral,592,1,Não
39,Feminino,1,1,2,2,Prêmio,Trimestral,843,14,Não
49,Feminino,44,9,4,11,Prêmio,Trimestral,790,3,Não
32,Masculino,55,8,3,3,Básico,Trimestral,754,7,Não
22,Feminino,25,9,1,16,Padrão,Trimestral,676,3,Não
47,Masculino,4,2,0,13,Padrão,Trimestral,980,13,Não
35,Feminino,36,9,1,18,Padrão,Anual,542,15,Não
33,Masculino,50,1,0,20,Básico,Anual,628,15,Não
36,Masculino,37,8,3,18,Prêmio,Anual,728,1,Não
50,Masculino,56,7,4,12,Prêmio,Anual,905,2,Não
50,Masculino,55,4,2,1,Padrão,Trimestral,664,28,Não
25,Feminino,37,1,0,20,Prêmio,Trimestral,790,15,Não
36,Masculino,46,2,3,20,Prêmio,Trimestral,592,5,Não
20,Feminino,5,4,0,14,Prêmio,Trimestral,650,6,Não
43,Masculino,24,10,2,13,Prêmio,Trimestral,980,12,Não
24,Masculino,42,4,1,9,Prêmio,Anual,517,12,Não
23,Feminino,53,3,0,18,Básico,Anual,746,6,Não
40,Feminino,54,10,2,7,Básico,Trimestral,947,2,Não
44,Masculino,53,4,4,19,Prêmio,Trimestral,803,27,Não
22,Masculino,30,3,1,16,Padrão,Trimestral,801,24,Não
42,Feminino,27,1,3,17,Padrão,Anual,819,7,Não
42,Masculino,29,1,1,18,Prêmio,Anual,517,16,Não
42,Feminino,8,7,0,9,Prêmio,Trimestral,832,6,Não
18,Feminino,7,3,1,2,Básico,Anual,623,9,Não
47,Masculino,47,1,4,13,Prêmio,Anual,730,18,Não
36,Feminino,54,6,3,12,Básico,Anual,875,3,Não
29,Masculino,41,1,2,1,Básico,Anual,622,23,Não
20,Masculino,40,3,2,6,Padrão,Anual,977,4,Não
32,Feminino,32,3,3,2,Padrão,Trimestral,921,14,Não
47,Masculino,46,6,2,6,Prêmio,Trimestral,813,22,Não
26,Masculino,8,6,0,13,Básico,Trimestral,758,17,Não
31,Masculino,33,2,0,3,Básico,Trimestral,978,26,Não
22,Feminino,58,9,0,17,Padrão,Anual,621,15,Não
23,Masculino,47,7,0,0,Prêmio,Anual,637,15,Não
41,Masculino,59,3,0,12,Básico,Anual,876,6,Não
20,Masculino,48,7,1,4,Básico,Trimestral,989,14,Não
31,Feminino,40,6,0,9,Padrão,Trimestral,901,14,Não
32,Masculino,31,6,0,6,Padrão,Trimestral,548,21,Não
31,Masculino,11,6,2,4,Padrão,Anual,944,10,Não
50,Masculino,37,7,0,10,Básico,Anual,657,28,Não
41,Feminino,50,5,4,9,Básico,Anual,519,8,Não
49,Masculino,30,1,4,14,Prêmio,Anual,602,1,Não
45,Masculino,51,3,2,0,Padrão,Anual,693,21,Não
47,Masculino,10,1,4,1,Prêmio,Anual,729,18,Não
19,Feminino,41,8,1,9,Padrão,Trimestral,896,14,Não
38,Masculino,27,9,0,18,Padrão,Trimestral,693,24,Não
44,Masculino,54,5,1,6,Padrão,Trimestral,813,14,Não
24,Feminino,50,3,0,19,Padrão,Anual,780,11,Não
44,Masculino,34,5,3,10,Padrão,Anual,969,1,Não
49,Feminino,60,2,1,12,Básico,Anual,610,11,Não
37,Feminino,54,4,2,10,Padrão,Anual,605,2,Não
27,Masculino,45,3,1,8,Prêmio,Anual,822,12,Não
46,Feminino,29,1,1,5,Básico,Anual,843,10,Não
31,Masculino,16,10,2,5,Básico,Trimestral,763,3,Não
33,Masculino,10,7,3,17,Básico,Trimestral,886,4,Não
22,Feminino,9,3,2,2,Básico,Anual,949,7,Não
37,Masculino,29,2,1,9,Prêmio,Anual,903,8,Não
20,Masculino,58,1,0,12,Básico,Anual,585,21,Não
49,Feminino,60,6,3,4,Prêmio,Anual,532,6,Não
30,Masculino,19,10,0,1,Básico,Anual,966,14,Não
27,Masculino,28,8,0,5,Básico,Anual,898,9,Não
39,Masculino,8,2,1,16,Padrão,Anual,815,2,Não
24,Feminino,57,5,0,10,Básico,Trimestral,572,11,Não
46,Masculino,27,4,2,7,Básico,Anual,843,8,Não
46,Masculino,37,4,3,1,Padrão,Trimestral,587,13,Não
47,Masculino,8,1,2,17,Prêmio,Trimestral,543,12,Não
48,Masculino,6,7,1,4,Padrão,Anual,719,27,Não
47,Feminino,23,10,3,4,Básico,Trimestral,969,9,Não
31,Masculino,55,1,1,3,Básico,Anual,582,24,Não
48,Masculino,46,5,4,15,Básico,Trimestral,617,4,Não
28,Masculino,26,5,0,10,Prêmio,Trimestral,937,29,Não
47,Masculino,2,6,0,10,Prêmio,Trimestral,663,27,Não
49,Masculino,34,9,0,3,Básico,Trimestral,690,14,Não
42,Feminino,45,8,4,10,Básico,Anual,813,9,Não
50,Masculino,25,4,3,19,Básico,Trimestral,873,20,Não
44,Masculino,32,4,3,6,Padrão,Anual,570,5,Não
33,Masculino,39,10,2,9,Básico,Trimestral,632,4,Não
24,Feminino,60,5,0,4,Prêmio,Trimestral,603,3,Não
47,Feminino,50,8,2,20,Básico,Anual,534,9,Não
50,Masculino,40,10,1,15,Básico,Trimestral,620,30,Não
49,Masculino,32,8,3,3,Prêmio,Trimestral,818,12,Não
50,Masculino,10,5,2,1,Básico,Trimestral,793,21,Não
32,Feminino,44,4,2,18,Básico,Anual,554,6,Não
31,Masculino,30,4,3,18,Padrão,Anual,947,18,Não
50,Feminino,1,6,3,4,Padrão,Trimestral,988,2,Não
19,Feminino,33,8,0,10,Básico,Trimestral,791,4,Não
42,Masculino,25,6,2,11,Prêmio,Trimestral,823,20,Não
27,Masculino,50,5,2,3,Padrão,Anual,509,23,Não
25,Feminino,4,6,0,12,Padrão,Anual,652,2,Não
38,Feminino,56,1,2,5,Básico,Anual,972,1,Não
33,Masculino,27,9,3,18,Padrão,Trimestral,724,27,Não
42,Feminino,27,8,0,12,Padrão,Anual,795,7,Não
35,Masculino,32,7,3,2,Básico,Anual,854,26,Não
18,Masculino,38,2,0,18,Padrão,Trimestral,958,4,Não
45,Masculino,34,6,2,15,Padrão,Anual,843,9,Não
26,Masculino,29,4,1,6,Prêmio,Trimestral,514,11,Não
37,Masculino,1,9,1,17,Padrão,Anual,989,26,Não
50,Masculino,24,10,1,3,Básico,Trimestral,553,17,Não
18,Feminino,54,3,0,4,Prêmio,Trimestral,785,4,Não
49,Masculino,30,10,1,17,Básico,Trimestral,519,12,Não
34,Masculino,27,2,0,5,Prêmio,Trimestral,825,18,Não
48,Masculino,34,7,4,5,Padrão,Trimestral,659,2,Não
47,Masculino,9,1,2,17,Padrão,Trimestral,683,5,Não
37,Masculino,43,5,1,7,Básico,Trimestral,789,22,Não
50,Masculino,41,6,0,10,Padrão,Trimestral,890,22,Não
38,Masculino,54,9,2,20,Padrão,Trimestral,735,7,Não
22,Feminino,7,1,2,13,Básico,Trimestral,844,10,Não
43,Masculino,27,5,2,2,Básico,Trimestral,854,19,Não
21,Feminino,35,5,2,7,Básico,Anual,767,3,Não
37,Feminino,8,10,1,13,Básico,Anual,898,8,Não
43,Feminino,41,6,4,6,Prêmio,Anual,539,14,Não
48,Masculino,28,9,1,9,Básico,Anual,987,29,Não
31,Masculino,9,1,2,10,Padrão,Anual,799,22,Não
42,Feminino,9,6,3,18,Padrão,Anual,633,4,Não
25,Masculino,54,9,2,11,Prêmio,Anual,981,20,Não
28,Feminino,8,6,2,10,Padrão,Trimestral,946,3,Não
36,Masculino,33,6,1,5,Padrão,Anual,511,24,Não
32,Feminino,39,8,0,18,Prêmio,Anual,651,3,Não
33,Feminino,57,9,3,16,Prêmio,Trimestral,787,10,Não
40,Feminino,37,10,2,18,Prêmio,Trimestral,832,7,Não
25,Feminino,44,6,2,14,Prêmio,Anual,647,3,Não
47,Masculino,59,10,0,2,Padrão,Anual,704,6,Não
30,Feminino,60,8,2,13,Padrão,Anual,608,10,Não
35,Masculino,55,2,2,2,Básico,Trimestral,875,7,Não
26,Masculino,47,9,2,11,Prêmio,Anual,722,26,Não
42,Feminino,60,6,1,15,Prêmio,Trimestral,528,2,Não
23,Feminino,29,5,1,13,Padrão,Trimestral,714,11,Não
25,Masculino,31,7,1,9,Padrão,Anual,659,10,Não
23,Masculino,34,8,1,2,Padrão,Anual,567,12,Não
43,Masculino,45,6,3,10,Básico,Anual,656,11,Não
48,Masculino,48,4,1,17,Básico,Anual,532,11,Não
44,Masculino,25,4,4,12,Prêmio,Anual,554,19,Não
20,Masculino,30,7,0,9,Básico,Anual,693,11,Não
31,Feminino,28,1,2,2,Padrão,Trimestral,605,14,Não
34,Masculino,37,8,2,5,Prêmio,Trimestral,866,15,Não
47,Masculino,10,5,2,8,Básico,Trimestral,822,2,Não
25,Masculino,35,9,0,20,Prêmio,Anual,986,21,Não
46,Feminino,26,2,3,14,Básico,Trimestral,972,3,Não
27,Feminino,43,9,2,3,Básico,Anual,790,6,Não
25,Masculino,37,3,1,6,Padrão,Anual,893,2,Não
34,Masculino,6,9,2,11,Padrão,Trimestral,903,6,Não
34,Masculino,10,6,2,9,Prêmio,Anual,903,3,Não
48,Masculino,30,9,3,19,Prêmio,Trimestral,686,8,Não
50,Feminino,40,8,4,20,Básico,Anual,816,1,Não
39,Masculino,59,2,3,15,Prêmio,Anual,986,1,Não
33,Masculino,46,8,2,20,Básico,Anual,895,11,Não
20,Masculino,50,7,0,3,Padrão,Trimestral,773,13,Não
28,Masculino,46,3,0,0,Prêmio,Anual,756,4,Não
32,Masculino,25,6,2,7,Padrão,Trimestral,849,24,Não
28,Feminino,30,8,2,18,Padrão,Trimestral,759,14,Não
50,Masculino,32,9,0,8,Padrão,Anual,810,15,Não
45,Masculino,44,8,4,20,Padrão,Anual,925,6,Não
19,Feminino,35,2,1,9,Básico,Trimestral,748,2,Não
25,Masculino,10,9,1,0,Básico,Anual,859,15,Não
26,Masculino,51,4,2,15,Padrão,Trimestral,858,16,Não
31,Masculino,39,1,2,6,Básico,Anual,977,6,Não
41,Masculino,21,10,4,8,Padrão,Trimestral,991,19,Não
32,Feminino,57,10,3,2,Prêmio,Trimestral,973,10,Não
38,Feminino,56,8,3,8,Básico,Anual,617,12,Não
41,Masculino,9,1,0,19,Padrão,Anual,745,11,Não
50,Feminino,54,2,1,15,Prêmio,Anual,993,9,Não
23,Masculino,44,7,1,5,Básico,Trimestral,759,6,Não
37,Masculino,8,4,3,10,Prêmio,Anual,639,18,Não
42,Feminino,54,1,4,10,Básico,Anual,794,12,Não
24,Feminino,6,8,0,5,Padrão,Anual,829,14,Não
41,Feminino,56,6,4,19,Prêmio,Anual,738,5,Não
37,Masculino,32,9,3,19,Padrão,Trimestral,550,27,Não
31,Masculino,30,2,3,7,Padrão,Anual,678,21,Não
45,Masculino,49,2,4,2,Básico,Trimestral,800,2,Não
35,Masculino,46,1,2,6,Prêmio,Trimestral,549,27,Não
46,Feminino,56,5,3,0,Prêmio,Trimestral,548,1,Não
35,Masculino,10,5,1,7,Básico,Trimestral,569,5,Não
18,Feminino,10,10,1,12,Prêmio,Anual,500,10,Não
24,Masculino,28,6,2,9,Padrão,Anual,639,2,Não
27,Feminino,5,8,2,20,Padrão,Trimestral,512,5,Não
18,Masculino,56,9,0,18,Prêmio,Anual,680,11,Não
22,Masculino,50,5,1,5,Prêmio,Trimestral,731,19,Não
48,Feminino,32,6,3,1,Prêmio,Anual,550,8,Não
48,Masculino,28,8,0,0,Padrão,Anual,542,1,Não
42,Masculino,2,4,4,16,Padrão,Anual,683,7,Não
34,Masculino,20,10,0,9,Padrão,Anual,576,27,Não
49,Feminino,55,10,0,12,Padrão,Anual,846,8,Não
37,Feminino,54,3,3,1,Padrão,Anual,781,8,Não
39,Masculino,52,9,0,18,Padrão,Anual,998,30,Não
19,Feminino,49,9,0,20,Básico,Anual,815,15,Não
37,Masculino,44,6,3,18,Básico,Trimestral,640,24,Não
21,Masculino,57,4,2,6,Padrão,Trimestral,678,6,Não
41,Masculino,9,10,1,14,Prêmio,Trimestral,788,7,Não
47,Masculino,47,7,1,3,Básico,Trimestral,806,5,Não
50,Masculino,40,8,3,17,Padrão,Trimestral,599,9,Não
42,Masculino,36,7,2,5,Básico,Trimestral,693,14,Não
47,Masculino,59,10,4,11,Padrão,Trimestral,809,10,Não
45,Masculino,44,1,3,18,Padrão,Trimestral,623,30,Não
49,Feminino,7,10,0,20,Básico,Trimestral,985,10,Não
42,Feminino,54,8,0,1,Básico,Anual,797,1,Não
42,Masculino,60,6,0,6,Padrão,Trimestral,759,11,Não
33,Masculino,27,1,3,10,Prêmio,Anual,703,25,Não
33,Masculino,8,6,0,9,Padrão,Trimestral,838,24,Não
42,Masculino,37,9,3,5,Básico,Anual,843,17,Não
26,Masculino,55,1,1,16,Prêmio,Anual,512,11,Não
19,Feminino,37,10,0,14,Padrão,Trimestral,979,9,Não
47,Masculino,10,9,3,6,Básico,Anual,689,6,Não
24,Feminino,42,4,2,8,Básico,Trimestral,704,8,Não
42,Feminino,34,1,0,18,Básico,Anual,895,3,Não
34,Masculino,44,1,1,12,Padrão,Trimestral,502,8,Não
21,Feminino,56,4,2,1,Básico,Trimestral,894,3,Não
46,Masculino,51,6,2,8,Padrão,Anual,948,29,Não
33,Masculino,47,7,1,7,Padrão,Trimestral,847,30,Não
25,Feminino,5,3,1,1,Padrão,Anual,950,7,Não
27,Masculino,34,8,2,18,Padrão,Anual,954,8,Não
38,Masculino,26,4,0,18,Básico,Trimestral,531,27,Não
36,Masculino,11,6,1,3,Básico,Anual,769,22,Não
30,Masculino,7,8,0,13,Básico,Anual,818,12,Não
42,Masculino,31,2,0,17,Básico,Anual,856,11,Não
45,Masculino,45,4,3,0,Prêmio,Trimestral,909,22,Não
46,Masculino,29,4,3,18,Padrão,Anual,879,28,Não
31,Feminino,57,10,0,5,Básico,Anual,934,2,Não
27,Masculino,36,10,2,19,Padrão,Trimestral,545,25,Não
44,Masculino,2,7,2,17,Padrão,Trimestral,740,24,Não
36,Masculino,41,1,2,13,Prêmio,Trimestral,588,28,Não
20,Masculino,41,8,2,5,Prêmio,Trimestral,809,29,Não
30,Feminino,55,5,1,0,Básico,Trimestral,532,11,Não
32,Masculino,1,5,2,6,Padrão,Anual,896,7,Não
33,Masculino,4,4,3,2,Prêmio,Anual,869,21,Não
30,Masculino,31,1,0,17,Prêmio,Trimestral,542,12,Não
40,Masculino,11,4,1,8,Básico,Trimestral,797,13,Não
49,Masculino,38,5,0,9,Prêmio,Anual,769,29,Não
34,Feminino,33,9,3,17,Padrão,Trimestral,914,6,Não
40,Feminino,43,9,3,4,Básico,Anual,723,10,Não
34,Feminino,2,3,0,12,Prêmio,Anual,769,3,Não
41,Feminino,24,10,1,0,Prêmio,Trimestral,647,11,Não
37,Masculino,2,4,2,6,Padrão,Trimestral,997,11,Não
38,Masculino,46,10,0,11,Padrão,Anual,887,26,Não
39,Feminino,6,4,1,3,Padrão,Trimestral,927,1,Não
18,Feminino,50,6,1,19,Prêmio,Anual,945,10,Não
45,Masculino,43,6,4,20,Prêmio,Anual,609,8,Não
35,Masculino,31,9,3,9,Prêmio,Anual,827,23,Não
32,Feminino,52,10,2,9,Básico,Trimestral,592,5,Não
29,Masculino,11,6,1,20,Prêmio,Anual,757,30,Não
34,Masculino,39,1,1,5,Padrão,Anual,586,13,Não
49,Masculino,27,7,2,18,Padrão,Trimestral,899,27,Não
47,Masculino,53,4,2,14,Prêmio,Anual,696,5,Não
48,Masculino,7,2,3,0,Padrão,Anual,631,26,Não
21,Masculino,45,6,0,12,Básico,Trimestral,517,18,Não
22,Feminino,44,8,0,9,Prêmio,Trimestral,857,6,Não
42,Masculino,32,5,2,2,Padrão,Anual,579,1,Não
31,Feminino,27,3,3,6,Básico,Trimestral,593,13,Não
32,Feminino,42,5,3,4,Prêmio,Trimestral,940,2,Não
33,Feminino,56,4,2,4,Prêmio,Anual,821,15,Não
22,Masculino,48,9,1,9,Básico,Anual,862,2,Não
19,Feminino,2,1,0,2,Prêmio,Anual,952,13,Não
24,Masculino,8,9,2,0,Básico,Anual,776,28,Não
47,Masculino,23,10,3,1,Básico,Trimestral,738,5,Não
18,Masculino,56,7,1,16,Prêmio,Trimestral,897,22,Não
44,Masculino,31,9,4,7,Padrão,Anual,938,11,Não
29,Feminino,9,3,2,9,Padrão,Anual,547,11,Não
45,Masculino,45,10,2,0,Prêmio,Trimestral,541,28,Não
32,Masculino,48,2,2,4,Padrão,Trimestral,656,25,Não
40,Masculino,10,5,2,20,Básico,Anual,615,10,Não
29,Masculino,5,1,2,2,Padrão,Anual,885,17,Não
45,Feminino,57,5,2,15,Padrão,Trimestral,606,4,Não
50,Masculino,55,5,4,4,Básico,Trimestral,985,26,Não
23,Feminino,33,4,2,9,Básico,Anual,741,8,Não
46,Feminino,42,7,3,19,Prêmio,Anual,801,10,Não
25,Masculino,4,2,2,17,Prêmio,Trimestral,659,4,Não
29,Masculino,47,6,1,6,Básico,Anual,805,29,Não
20,Masculino,51,5,2,12,Prêmio,Trimestral,573,14,Não
40,Masculino,34,10,3,4,Básico,Trimestral,991,1,Não
18,Feminino,52,2,0,15,Padrão,Anual,732,11,Não
26,Feminino,44,2,1,20,Padrão,Anual,972,4,Não
32,Masculino,32,1,0,13,Básico,Trimestral,525,8,Não
35,Feminino,11,4,3,0,Básico,Trimestral,890,12,Não
25,Feminino,36,1,2,10,Padrão,Trimestral,543,10,Não
19,Masculino,55,1,1,6,Básico,Trimestral,857,2,Não
41,Feminino,55,5,4,16,Prêmio,Trimestral,845,2,Não
42,Masculino,60,3,2,15,Prêmio,Anual,518,26,Não
30,Feminino,57,2,1,18,Padrão,Trimestral,897,5,Não
38,Masculino,57,7,1,4,Básico,Trimestral,569,7,Não
34,Feminino,39,8,1,4,Básico,Anual,701,2,Não
36,Masculino,26,6,0,5,Padrão,Trimestral,635,16,Não
38,Masculino,46,10,0,15,Padrão,Trimestral,982,25,Não
32,Feminino,41,2,1,2,Prêmio,Trimestral,788,15,Não
34,Masculino,46,8,3,19,Padrão,Trimestral,769,3,Não
37,Masculino,39,2,2,18,Padrão,Trimestral,611,29,Não
44,Masculino,27,9,1,20,Padrão,Anual,916,2,Não
25,Feminino,47,6,1,10,Padrão,Anual,804,14,Não
23,Masculino,4,1,1,1,Prêmio,Anual,863,14,Não
40,Masculino,31,1,3,14,Básico,Trimestral,760,28,Não
30,Masculino,2,5,0,15,Padrão,Trimestral,784,12,Não
50,Feminino,26,6,2,2,Prêmio,Trimestral,858,8,Não
31,Masculino,50,5,0,5,Padrão,Trimestral,634,23,Não
37,Masculino,27,4,2,4,Básico,Trimestral,534,8,Não
29,Masculino,3,10,2,20,Padrão,Trimestral,909,10,Não
44,Feminino,47,1,0,1,Padrão,Anual,990,4,Não
42,Feminino,41,9,2,10,Prêmio,Trimestral,720,7,Não
28,Masculino,52,4,2,18,Básico,Trimestral,998,9,Não
34,Feminino,5,1,0,0,Prêmio,Trimestral,711,6,Não
43,Feminino,8,1,1,5,Básico,Trimestral,778,1,Não
44,Masculino,38,4,2,9,Básico,Trimestral,685,14,Não
46,Feminino,55,4,0,1,Básico,Trimestral,816,13,Não
20,Masculino,8,5,2,15,Padrão,Trimestral,744,8,Não
23,Masculino,46,6,2,13,Básico,Anual,848,27,Não
37,Masculino,4,10,0,11,Prêmio,Trimestral,710,13,Não
32,Masculino,53,5,3,2,Padrão,Anual,980,13,Não
47,Masculino,44,8,4,1,Padrão,Trimestral,896,5,Não
23,Masculino,31,7,2,8,Prêmio,Anual,668,3,Não
44,Masculino,2,2,4,10,Prêmio,Anual,882,8,Não
33,Masculino,29,2,3,19,Prêmio,Trimestral,681,17,Não
45,Masculino,45,6,1,6,Prêmio,Anual,722,6,Não
50,Feminino,42,6,0,8,Prêmio,Trimestral,737,1,Não
20,Feminino,5,6,1,15,Prêmio,Trimestral,677,5,Não
30,Masculino,26,6,3,8,Prêmio,Anual,595,17,Não
45,Masculino,38,6,1,0,Padrão,Trimestral,841,5,Não
20,Masculino,10,7,1,12,Prêmio,Anual,876,3,Não
31,Feminino,55,1,0,14,Prêmio,Trimestral,830,6,Não
43,Masculino,54,6,3,11,Básico,Trimestral,593,25,Não
20,Masculino,49,2,0,9,Básico,Trimestral,586,14,Não
35,Masculino,60,8,0,15,Prêmio,Anual,699,7,Não
32,Feminino,11,8,0,10,Padrão,Trimestral,627,4,Não
19,Masculino,32,10,1,15,Prêmio,Anual,549,7,Não
